title,news,index,url
"US Navy looks to robots, AI to extend vessel health and maintenance",fox,1477,https://www.foxnews.com/world/us-navy-looks-robots-ai-extend-vessel-health-maintenance
Remembering Elvis Presley on his birthday: The legacy of the king of rock and roll,fox,1478,https://www.foxnews.com/entertainment/elvis-presley-rock-and-roll
'Biggest medical fraud of our time': Riley Gaines dives into the heart of gender-affirming care epidemic,fox,1479,https://www.foxnews.com/media/medical-fraud-riley-gaines-heart-gender-affirming-care-epidemic
"Jews in Denmark face highest number of antisemitic incidents since WWII, official says",fox,1480,https://www.foxnews.com/world/jews-denmark-face-highest-number-antisemitic-incidents-wwii-official-says
Fourth of July history: Why Americans mark the occasion with fireworks,fox,1481,https://www.foxnews.com/lifestyle/fourth-of-july-celebrate-fireworks-why
Jockeying begins over Vance's Senate seat after Trump nominates running mate,fox,1482,https://www.foxnews.com/politics/jockeying-begins-over-vances-senate-seat-after-trump-nominates-running-mate
Accusations of improper tax breaks fly in crucial Senate race: 'Rules don't apply',fox,1483,https://www.foxnews.com/politics/accusations-improper-tax-breaks-crucial-senate-race-rules-dont-apply
Kamala Harris confident ahead of potential 2024 Trump rematch: 'We're winning' no matter who GOP nominates,fox,1484,https://www.foxnews.com/media/kamala-harris-confident-potential-2024-trump-rematch-were-winning-no-matter-who-gop-nominates.print
Flight attendant goes viral on TikTok for attempting to ease common flying fear,fox,1485,https://www.foxnews.com/travel/flight-attendant-goes-viral-tiktok-attempting-ease-common-flying-fear
"Dark money group linked to foreign billionaire infused millions of dollars to major Dem, left-wing causes",fox,1486,https://www.foxnews.com/politics/dark-money-group-linked-foreign-billionaire-infused-millions-dollars-major-dem-left-wing-causes
Newsom dodges question on Harris price controls: 'She hasn't put out the details',fox,1487,https://www.foxnews.com/politics/newsom-dodges-question-harris-price-controls-she-hasnt-put-out-details
Top US states to visit where people have claimed UFO sightings,fox,1488,https://www.foxnews.com/travel/top-us-states-visit-where-people-have-claimed-ufo-sightings
VP Harris mocked for being 'too scared' to do interview without Walz: 'She simply cannot be left unattended',fox,1489,https://www.foxnews.com/media/vp-harris-mocked-being-too-scared-do-interview-without-walz-she-simply-cannot-left-unattended
Harris mocked for taking less than 2 minutes of questions after 18 days: 'This is the best Kamala could do?',fox,1490,https://www.foxnews.com/media/harris-mocked-taking-less-than-2-minutes-questions-after-18-days-this-best-kamala-could-do.print
Top five clashes of the Harris-Trump presidential debate: 'I'm talking now',fox,1491,https://www.foxnews.com/politics/top-five-clashes-harris-trump-presidential-debate-im-talking-now
Transgender backlash prompts pro women's soccer team to apologize for 'too many balls' branding announcement,fox,1492,https://www.foxnews.com/sports/transgender-backlash-prompts-pro-womens-soccer-team-apologize-too-many-balls-branding-announcement.print
Denise Richards says losing out on lead role of ‘90s cult classic was a ‘blessing’,fox,1493,https://www.foxnews.com/entertainment/denise-richards-says-losing-out-lead-role-90s-cult-classic-blessing.print
"Over 200 former Bush, McCain, Romney staffers endorse Harris: 'The alternative ... is simply untenable'",fox,1494,https://www.foxnews.com/politics/over-200-former-bush-mccain-and-romney-staffers-endorse-harris-the-alternative-is-simply-untenable
Taylor Swift arrives for Chiefs-Ravens Week 1 opener,fox,1495,https://www.foxnews.com/sports/taylor-swift-arrives-chiefs-ravens-week-1-opener
"US-Israeli citizen who was kidnapped on Oct. 7 confirmed dead, IDF says",fox,1496,https://www.foxnews.com/world/us-israeli-citizen-kidnapped-oct-7-confirmed-dead-idf-says
"Trump leads Biden among Hispanics, registered voters overall: poll",fox,1497,https://www.foxnews.com/politics/trump-leads-biden-among-hispanics-registered-voters-overall-poll
How the Uluburun shipwreck was discovered accidentally by a sponge diver,fox,1498,https://www.foxnews.com/world/how-uluburun-shipwreck-discovered-accidentally-sponge-diver.print
5 little-known facts about Thanksgiving turkey from registered dieticians,fox,1499,https://www.foxnews.com/lifestyle/5-little-known-facts-thanksgiving-turkey-registered-dieticians
"Biden privately in 'rivalry' with Obama, former president's staff predicted Biden 'would suck as president'",fox,1500,https://www.foxnews.com/media/biden-privately-rivalry-obama-former-presidents-staff-predicted-biden-would-suck-as-president
Rapper 50 Cent says ‘maybe Trump is the answer’ after seeing NYC give prepaid credit cards to migrants,fox,1501,https://www.foxnews.com/media/rapper-50-cent-says-maybe-trump-answer-seeing-nyc-give-pre-paid-credit-cards-migrants
Supreme Court agrees to review whether Trump immune from prosecution in federal election interference case,fox,1502,https://www.foxnews.com/politics/supreme-court-trump-special-counsel-jan-6
"Texas human trafficking crash leaves two migrants dead, a dozen others injured",fox,1503,https://www.foxnews.com/us/texas-human-trafficking-crash-leaves-two-migrants-dead-dozen-others-injured.print
Diet Coke-obsessed mom from Kentucky reveals her viral collection and 'the joy it brings me',fox,1504,https://www.foxnews.com/lifestyle/diet-coke-obsessed-mom-kentucky-reveals-viral-collection-joy-it-brings-me
Biden ends bid for second term in White House as he drops out of his 2024 rematch with Trump,fox,1505,https://www.foxnews.com/politics/biden-ends-bid-second-term-white-house-he-drops-out-his-2024-rematch-trump
Memorials honoring 9/11 victims across the United States where you can pay your respects to the fallen,fox,1506,https://www.foxnews.com/us/9-11-museums-memorials
Former LPGA Tour golfer Amy Olson calls trans player's Q School participation 'unfair',fox,1507,https://www.foxnews.com/sports/former-lpga-tour-golfer-amy-olson-calls-trans-players-q-school-participation-unfair
Israel targets Hezbollah leader Nasrallah in strike on Beirut headquarters,fox,1508,https://www.foxnews.com/world/israel-strikes-hezbollah-headquarters-beirut-idf-says
Hawaii’s hidden treasures include these historic war monuments in Oahu,fox,1509,https://www.foxnews.com/lifestyle/hawaii-hidden-treasures-historic-war-monuments-oahu
VP Kamala Harris could name one of these 5 Democrats as her running mate,fox,1510,https://www.foxnews.com/politics/vp-kamala-harris-could-name-one-5-democrats-her-running-mate
Mossimo Giannulli reports to prison to begin 5-month sentence in the college admissions scandal,fox,1511,https://www.foxnews.com/entertainment/mossimo-giannulli-prison-5-month-sentence-college-admissions-scandal
"On this day in history in 1775, US postal system established under Ben Franklin",fox,1512,https://www.foxnews.com/lifestyle/day-history-1775-us-postal-system-established-ben-franklin
"‘Smart mask’ could detect asthma, COPD and other medical conditions, researchers say",fox,1513,https://www.foxnews.com/health/smart-mask-could-detect-asthma-copd-medical-conditions-researchers-say
US taxpayer-funded UN agency's long history of enabling Hamas exposed,fox,1514,https://www.foxnews.com/world/us-taxpayer-funded-un-agencys-long-history-enabling-hamas-exposed
"Biden makes surprise appearance at White House briefing, says he may ask for more Helene response money",fox,1515,https://www.foxnews.com/politics/biden-makes-surprise-appearance-white-house-briefing-says-he-may-ask-more-helene-response-money.print
Travis Kelce passionately defends Guardians fandom after team's thrilling win,fox,1516,https://www.foxnews.com/sports/travis-kelce-passionately-defends-guardians-fandom-after-teams-thrilling-win.print
'The View' returns with glowing endorsement of Kamala Harris' 'flawless' campaign,fox,1517,https://www.foxnews.com/media/the-view-returns-glowing-endorsement-kamala-harris-flawless-campaign.print
MSNBC's Stephanie Ruhle calls out Harris for dodging how she'd raise taxes: 'She doesn't answer the question',fox,1518,https://www.foxnews.com/media/msnbcs-stephanie-ruhle-calls-out-harris-dodging-how-shed-raise-taxes-she-doesnt-answer-question
"Jewish Americans could show 'significant change' in voting, support Republican candidates in 2024: experts",fox,1519,https://www.foxnews.com/us/jewish-americans-could-show-significant-change-in-voting-support-republican-candidates-2024-experts
"Rubio contests claim that US embargo is destabilizing Cuba, says only 'blockade' is its government",fox,1520,https://www.foxnews.com/politics/rubio-contests-claim-us-embargo-destabilizing-cuba-blockade-government
Georgia school shooting suspect on FBI radar since 2023 as possible threat after online remarks,fox,1521,https://www.foxnews.com/us/georgia-school-shooter-fbi-radar-2023-possible-threat-online-remarks
"Mother Teresa's last message, written on day she died, reveals deep faith in Christ",fox,1522,https://www.foxnews.com/lifestyle/mother-teresas-last-message-written-day-she-died-reveals-deep-faith-christ
Titanic exhibit in Boston to feature 250 artifacts recovered from wreck,fox,1523,https://www.foxnews.com/travel/new-titanic-exhibit-boston-feature-250-artifacts-recovered-from-wreck.print
"Colorado community threatens to fine, seize buses that drop off illegal immigrants: 'No more freeloading'",fox,1524,https://www.foxnews.com/media/colorado-community-threatens-fine-seize-buses-drop-off-illegal-immigrants-freeloading
Arizona's Kari Lake tears into Kamala Harris on the border: 'The only Walz she supports is her VP pick',fox,1525,https://www.foxnews.com/politics/arizonas-kari-lake-tears-kamala-harris-border-only-walz-she-supports-her-vp-pick
Tony Bennett’s battle with Alzheimer’s: What to know about dementia and death,fox,1526,https://www.foxnews.com/health/tony-bennett-battle-alzheimers-what-know-dementia-death
This robot can cook a burger in less than 60 seconds,fox,1527,https://www.foxnews.com/tech/robot-cook-burger-less-60-seconds
Colorado Supreme Court dismisses lawsuit against Christian baker who refused to bake trans cake,fox,1528,https://www.foxnews.com/politics/colorado-supreme-court-dismisses-lawsuit-against-christian-baker-who-refused-bake-trans-cake
Trump announces Ohio Sen JD Vance as his 2024 running mate,fox,1529,https://www.foxnews.com/politics/trump-announces-ohio-senator-j-d-vance-his-2024-running-mate
Wisconsin father-son duo thank America’s military heroes from the ‘bottom of our heart’,fox,1530,https://www.foxnews.com/lifestyle/wisconsin-father-son-thank-military-heroes
What's next for Kamala Harris now that she's seemingly locked up the Democratic presidential nomination,fox,1531,https://www.foxnews.com/politics/whats-next-kamala-harris-now-shes-locked-up-democratic-presidential-nomination
"Virginia head coach Tony Bennett suddenly retiring, just weeks before season starts",fox,1532,https://www.foxnews.com/sports/virginia-head-coach-tony-bennett-suddenly-retiring-just-weeks-before-season-starts
Anti-Israel protesters interrupt Jewish students testifying before Congress on college antisemitism,fox,1533,https://www.foxnews.com/politics/anti-israel-protesters-interrupt-jewish-students-testifying-congress-college-antisemitism
"Biden should step aside and resign, undecided voters tells ABC",fox,1534,https://www.foxnews.com/media/biden-should-step-aside-resign-undecided-voters-tells-abc
MSNBC yanks anti-Trump 'Morning Joe' off air following assassination attempt,fox,1535,https://www.foxnews.com/media/msnbc-yanks-anti-trump-morning-joe-off-air-following-assassination-attempt.print
"After video of armed Venezuelan gang shared by local official goes viral, Colorado city takes action",fox,1536,https://www.foxnews.com/us/after-video-armed-venezuelan-gang-shared-local-official-goes-viral-colorado-city-takes-action.print
New York City man 'lived' the Constitution for a year. Here are 7 things he learned,fox,1537,https://www.foxnews.com/lifestyle/new-york-city-man-lived-constitution-year-here-7-things-he-learned.print
Tim Walz attempts to court firefighters during speech at Boston convention: 'We'll have your back',fox,1538,https://www.foxnews.com/politics/tim-walz-courts-firefighters-at-intl-association-of-fire-fighters-convention-well-have-your-back
"Early voting begins in California, Texas, 5 other states",fox,1539,https://www.foxnews.com/politics/early-voting-begins-california-texas-5-other-states
Auburn cheerleader knocks down Oklahoma player running onto field while performing stunts,fox,1540,https://www.foxnews.com/sports/auburn-cheeleader-knocks-down-oklahoma-player-running-onto-field-while-performing-stunts.print
Biden-Harris border crisis: Mother of Jocelyn Nungaray gives emotional testimony during migrant crime hearing,fox,1541,https://www.foxnews.com/politics/biden-harris-border-crisis-victims-illegal-immigrant-crime-testify-house-hearing.print
USC student recounts disappointment after graduation commencement was canceled due to anti-Israel protests,fox,1542,https://www.foxnews.com/media/usc-student-recounts-disappointment-graduation-commencement-canceled-anti-israel-protests
"Harris claims Biden fit to continue in office, despite more than 80 documented encounters in past year",fox,1543,https://www.foxnews.com/politics/harris-claimed-biden-completely-fit-continue-office-despite-many-documented-encounters-past-year
Elon Musk says he’s moving SpaceX headquarters to Texas amid frustration with California laws,fox,1544,https://www.foxnews.com/tech/elon-musk-moving-spacex-headquarters-texas-frustration-california-laws
"Man fined for standing silently outside UK abortion clinic, officers couldn't tell him his crime",fox,1545,https://www.foxnews.com/media/man-fined-standing-silently-outside-uk-abortion-clinic-officers-couldnt-tell-him-crime
Hezbollah rocket attack on Israel hits Haifa for first time,fox,1546,https://www.foxnews.com/world/hezbollah-rocket-attack-israel-hits-haifa-first-time
"Israel struck by long-range missile from Yemen, 40 projectiles from Lebanon in early morning attacks",fox,1547,https://www.foxnews.com/world/israel-struck-long-range-missile-from-yemen-40-projectiles-from-lebanon-early-morning-attacks
Republicans 'skeptical' of DOJ move to block Russian election interference,fox,1548,https://www.foxnews.com/politics/republicans-skeptical-doj-block-russian-election-interference
Ron DeSantis says Harris has 'no role' in hurricane response: 'I don't have time for political games',fox,1549,https://www.foxnews.com/media/ron-desantis-says-harris-has-no-role-hurricane-preparation-i-dont-have-time-political-games
The serious crisis gripping America that no one wants to talk about,fox,1550,https://www.foxnews.com/opinion/serious-crisis-gripping-america-no-one-wants-talk-about
Critics accuse Buttigieg of 'playing politics' after comments linking turbulence to climate change,fox,1551,https://www.foxnews.com/politics/republican-buttigieg-playing-politics-comments-turbulence-climate-change
Female athlete injured by transgender player slams Dem lawmakers who dismissed dangers,fox,1552,https://www.foxnews.com/politics/female-athlete-injured-transgender-player-slams-dem-lawmakers-who-dismissed-dangers.print
Hezbollah watches on as Gaza war sparks fear of additional fronts for Israel to defend,fox,1553,https://www.foxnews.com/world/hezbollah-watches-gaza-war-sparks-fear-additional-fronts-israel-defend
"Biden administration rigged internal analysis, softening blow of power plant regulations: report",fox,1554,https://www.foxnews.com/politics/biden-admin-rigged-internal-analysis-softening-blow-power-plant-regulations-report
4th gen farmer blasts Biden admin for sending billions to Ukraine as US farmers suffer: 'Facing extinction',fox,1555,https://www.foxnews.com/politics/4th-gen-farmer-blasts-biden-admin-for-sending-billions-to-ukraine-as-u-s-farmers-suffer-facing-extinction
"Kamala Harris claims she's got a gun, but Second Amendment supporters say good luck getting yours",fox,1556,https://www.foxnews.com/politics/kamala-harris-said-she-owns-glock-despite-history-backing-handgun-bans
"Biden on Supreme Court leak: Roe should not be overturned, 'A woman's right to choose is fundamental'",fox,1557,https://www.foxnews.com/politics/biden-supreme-court-leak-womans-right-choose-fundamental
Healthy breakfast smoothie could help kickstart better eating habits in the New Year,fox,1558,https://www.foxnews.com/lifestyle/healthy-breakfast-smoothie-kickstart-better-eating-new-year
"10 spots you can't forget when you're spring cleaning, from an expert",fox,1559,https://www.foxnews.com/lifestyle/spring-cleaning-forgotten-spaces-tips-tidying-home
"'Illegal, unconstitutional and void': Georgia judge strikes down new election rules after legal fights",fox,1560,https://www.foxnews.com/politics/illegal-unconstitutional-void-georgia-judge-strikes-down-new-election-rules-after-legal-fights.print
"Hamas admits 'painful, distressing' losses after Israeli video shows terrorist Sinwar moments before his death",fox,1561,https://www.foxnews.com/world/hamas-admits-painful-distressing-losses-after-israeli-video-shows-terrorist-sinwar-moments-before-his-death
Trump says he 'probably took a bullet to the head' due to Dem rhetoric,fox,1562,https://foxnews.com/politics/trump-says-he-probably-took-bullet-head-due-dem-rhetoric
Georgia school shooting: Teen suspect's mom's criminal record part of emerging picture of troubled home life,fox,1563,https://www.foxnews.com/us/georgia-school-shooting-teen-suspects-moms-criminal-record-part-emerging-picture-troubled-home-life
"Biden's 'disaster' debate performance sparks media meltdown, calls for him to withdraw from 2024 race",fox,1564,https://www.foxnews.com/media/bidens-disaster-debate-performance-sparks-media-meltdown-calls-withdraw-2024-race
Donald Trump has picked his running mate and they will be at Thursday's debate,fox,1565,https://www.foxnews.com/politics/what-donald-trump-told-us-weekend-about-his-search-running-mate
Bernie Sanders silent on Cuban pro-freedom uprisings after praising Fidel Castro's communist policies,fox,1566,https://www.foxnews.com/politics/bernie-sanders-silent-cuban-pro-democracy-uprisings-praising-fidel-castros-communist-policies
Harris-Walz hit with blistering ad on China record ahead of presidential debate: 'Time to fight back',fox,1567,https://www.foxnews.com/politics/harris-walz-hit-blistering-ad-china-record-ahead-presidential-debate-time-fight-back
15 travel essentials you need for your first cruise,fox,1568,https://www.foxnews.com/lifestyle/travel-essentials-for-first-cruise
Illegal immigrant suspected in Maryland mom Rachel Morin's murder faces maximum penalty if convicted,fox,1569,https://www.foxnews.com/us/illegal-immigrant-suspected-maryland-mom-rachel-morins-murder-faces-maximum-penalty-convicted
"'Rent is too damn high': Rosen panned for Biden-aligned votes, high housing costs",fox,1570,https://www.foxnews.com/politics/rent-too-damn-high-rosen-panned-biden-aligned-votes-high-housing-costs
Viral 'Fluffy Coke' drink trend takes over TikTok and it only requires 2 ingredients,fox,1571,https://www.foxnews.com/food-drink/viral-fluffy-coke-drink-trend-takes-tiktok-requires-2-ingredients.print
Northwestern University president 'grew a spine' after hit with House committee investigation: watchdog group,fox,1572,https://www.foxnews.com/us/northwestern-university-president-grew-spine-hit-house-committee-investigation-watchdog-group
Georgia high court restores state's 6-week 'heartbeat' abortion law,fox,1573,https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law
Israeli defense minister tells US only ‘military action’ can return people to homes amid Hezbollah threat,fox,1574,https://www.foxnews.com/world/israeli-defense-minister-tells-us-only-military-action-can-return-people-homes-amid-hezbollah-threat.print
"On this day in history, October 10, 1845, US Naval Academy founded after planned mutiny shocks nation",fox,1575,https://www.foxnews.com/lifestyle/this-day-history-oct-10-1845-us-naval-academy-founded-planned-mutiny-shocks
'Gotaway' illegal and Tren de Aragua gang member accused in suburban hotel murder,fox,1576,https://www.foxnews.com/us/gotaway-illegal-tren-de-aragua-gang-member-accused-suburban-hotel-murder
"Survivor of Hamas terror lost too many friends to count, says October 7 was 'only the first shot'",fox,1577,https://www.foxnews.com/media/survivor-hamas-terror-lost-many-friends-count-says-october-7-first-shot
Bruce Willis’ wife Emma Heming struggles with ‘guilt’ as she deals with his dementia diagnosis,fox,1578,https://www.foxnews.com/entertainment/bruce-willis-wife-emma-heming-struggles-guilt-deals-dementia-diagnosis
Health officials call for flu shots ahead of potentially severe season,fox,1579,https://www.foxnews.com/health/health-officials-flu-shots-potentially-severe-season
Singer Gavin DeGraw surprises US soldiers with rescue pets through Paws of War initiative,fox,1580,https://www.foxnews.com/lifestyle/singer-gavin-degraw-surprises-us-soldiers-rescue-pets-paws-war-initiative
Harrison Ford responds to compliment from reporter at Cannes: ‘Blessed with this body’,fox,1581,https://www.foxnews.com/entertainment/harrison-ford-responds-compliment-from-reporter-cannes-blessed-with-this-body
James Madison's perspective on slavery is a far more 'nuanced' historical subject than many understand: Turley,fox,1582,https://www.foxnews.com/media/james-madison-perspective-slavery-nuanced-turley
"Working class will come home to Harris, rallygoers in postindustrial Pennsylvanians say",fox,1583,https://www.foxnews.com/politics/working-class-come-home-harris-rallygoers-postindustrial-pennsylvania-say.print
Nate Silver reveals the one battleground state that could spell trouble for Kamala Harris,fox,1584,https://www.foxnews.com/media/nate-silver-reveals-one-battleground-state-could-spell-trouble-kamala-harris
"Stephen Colbert apologizes for Kate Middleton jokes before she revealed cancer diagnosis, wishes her recovery",fox,1585,https://www.foxnews.com/media/stephen-colbert-apologizes-kate-middleton-jokes-before-revealed-cancer-diagnosis-wishes-recovery.print
Maple butter offers a sweet and secret taste of springtime in North America,fox,1586,https://www.foxnews.com/lifestyle/maple-butter-offers-sweet-secret-taste-springtime-north-america
Trump discusses using military to expel illegal immigrants in second term: 'These aren't civilians',fox,1587,https://www.foxnews.com/media/trump-discusses-using-military-expel-illegal-immigrants-second-term-arent-civilians.print
Charles Barkley's CNN show continues struggling as comments targeting Black Trump voters ignite backlash,fox,1588,https://www.foxnews.com/media/charles-barkleys-cnn-show-continues-struggling-comments-targeting-black-trump-voters-ignite-backlash
"Walz's handling of BLM riots, strict COVID rules under microscope after Harris VP pick",fox,1589,https://www.foxnews.com/politics/walzs-handling-blm-riots-strict-covid-rules-under-microscope-after-harris-vp-pick
"Biden admin bucks climate activists, holds enormous Trump-era oil and gas lease sale",fox,1590,https://www.foxnews.com/politics/biden-admin-bucks-climate-activists-holds-enormous-trump-era-oil-gas-lease-sale
"Levin blasts BLM's endorsement of Cuban dictatorship, media's history of ‘friendliness’ to autocrats",fox,1591,https://www.foxnews.com/media/levin-blm-endorsement-cuban-dictatorship
Social media disturbed by Gov. Noem's story about shooting her 14-month-old dog: ‘Not normal',fox,1592,https://www.foxnews.com/media/social-media-disturbed-gov-noems-story-shooting-her-14-month-old-dog-not-normal
Biden admin unveils latest crackdown on oil and gas industry at UN climate conference,fox,1593,https://www.foxnews.com/politics/biden-admin-unveils-latest-crackdown-oil-gas-industry-un-climate-conference
"Harris support for EVs could tank campaign in critical swing state, expert says",fox,1594,https://www.foxnews.com/politics/harris-support-evs-could-tank-campaign-critical-swing-state-expert-says
"Taking 10K steps may be associated with reduction in risk of cancer, cardiovascular disease deaths: study",fox,1595,https://www.foxnews.com/health/taking-10k-steps-associated-reduction-risk-cancer-cardiovascular-disease-deaths-study.print
"On this day in history, December 14, 1977, 'Saturday Night Fever' debuts, capturing disco era in America",fox,1596,https://www.foxnews.com/lifestyle/this-day-history-dec-14-1977-saturday-night-fever-debuts-disco-era
More parents claim Colorado school district forced children into overnight rooms with students of opposite sex,fox,1597,https://www.foxnews.com/media/more-parents-claim-colorado-school-district-forced-children-overnight-rooms-students-opposite-sex.print
"North Carolina GOP goes on offense, pushing ambitious agenda with new supermajority in state House",fox,1598,https://www.foxnews.com/politics/north-carolina-gop-goes-offense-pushing-ambitious-agenda-new-supermajority-state-house
"Kamala Harris campaign frustrated by recent Biden media appearances, says CNN reporter",fox,1599,https://www.foxnews.com/media/members-kamala-harris-campaign-frustrated-recent-biden-media-appearances-cnn-reporter.print
"Lori Loughlin’s prison offers Pilates, spin class and more as she serves time in college admissions scandal",fox,1600,https://www.foxnews.com/entertainment/inside-lori-loughlin-prison-college-admissions-scandal
Simon Cowell pulls out of judging duties in upcoming ‘X Factor Israel’ appearance,fox,1601,https://www.foxnews.com/entertainment/simon-cowell-pulls-out-judging-duties-x-factor-israel-appearance
"Colorado video shows Tren de Aragua gang beating apartment complex worker in extortion bid, company says",fox,1602,https://www.foxnews.com/us/colorado-video-shows-tren-de-aragua-gang-beating-apartment-complex-worker-extortion-bid-company-says
Flashback: DA Harris' plan to prosecute drug dealers starting on their 3rd offense shot down by police,fox,1603,https://www.foxnews.com/politics/flashback-da-harris-plan-prosecute-drug-dealers-starting-third-offense-shot-down-police
Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,fox,1604,https://www.foxnews.com/politics/biden-defiantly-charges-ahead-election-run-despite-speculation-he-would-drop-weekend
"MSNBC, CNN left 'blown away,' with 'chills' after Harris' first campaign speech: 'Jumping out of my seat'",fox,1605,https://www.foxnews.com/media/msnbc-cnn-left-blown-away-chills-after-harris-first-campaign-speech-jumping-out-my-seat
'Abuse of power': House GOP opens probe into Ukrainian president's trip to battleground Pennsylvania,fox,1606,https://www.foxnews.com/politics/abuse-power-house-gop-opens-probe-ukrainian-presidents-trip-battleground-pennsylvania
"Haitian refugees ‘don’t understand the laws,’ former lawmaker says amid fatal wreck, cultural clashes",fox,1607,https://www.foxnews.com/politics/haitian-refugees-dont-understand-laws-lawmaker-says-amid-fatal-wreck-cultural-clashes
Progressive Dem slams 'reprehensible and repulsive' response to Hamas attack on Israel after 'Squad' remarks,fox,1608,https://www.foxnews.com/politics/progressive-dem-slams-squad-members-reprehensible-repulsive-response-hamas-attack-israel
Trump says Howard Stern was great until he ‘went woke’ and ratings have 'gone down the tubes',fox,1609,https://www.foxnews.com/media/trump-says-howard-stern-great-went-woke-ratings-down-tubes
"Meet the American who invented Buffalo wings, disrupted entire chicken industry",fox,1610,https://www.foxnews.com/lifestyle/meet-american-invented-buffalo-wing-disrupted-chicken-industry
Colorado district equity docs reveal methodical system to deceive parents on in-school social transitions,fox,1611,https://www.foxnews.com/media/colorado-district-created-methodical-system-deceive-parents-in-school-social-transitions
Travel the NFL: Best and worst tailgating cities for your wallet,fox,1612,https://www.foxnews.com/travel/travel-nfl-best-worst-tailgating-cities-your-wallet
WaPo reporter suggests White House censor 'misinformation' from Trump-Musk interview at press briefing,fox,1613,https://www.foxnews.com/media/wapo-reporter-suggests-white-house-censor-misinformation-trump-musk-interview-press-briefing
MSNBC contributor complains of 'crisis' as Latinos move away from Democrats,fox,1614,https://www.foxnews.com/media/msnbc-contributor-crisis-latinos-democratic-party
Giants rookie phenom Malik Nabers on Travis Scott concert backlash: 'I still got my own life',fox,1615,https://www.foxnews.com/sports/giants-rookie-phenom-malik-nabers-travis-scott-concert-backlash-got-own-life.print
Trump urges Biden to follow through with debate promise: 'I'm ready to go anywhere',fox,1616,https://www.foxnews.com/politics/trump-urges-biden-follow-debate-promise-ready
"Ask a doctor: ‘Why are my ears ringing, and should I see a physician?’",fox,1617,https://www.foxnews.com/health/ask-doc-why-ears-ringing-should-see-doctor
Biden says Harris handled 'everything from foreign policy to domestic policy' under his administration,fox,1618,https://www.foxnews.com/media/biden-says-harris-handled-everything-from-foreign-policy-domestic-policy-under-his-administration.print
National Black Farmers president issues dire warning to Biden admin: 'We're heading for a food shortage',fox,1619,https://www.foxnews.com/media/national-black-farmers-president-issues-dire-warning-biden-admin-heading-food-shortage
Taylor Swift screams during Eras Tour concert for security guard to stop harassing fan,fox,1620,https://www.foxnews.com/entertainment/taylor-swift-screams-eras-tour-concert-security-guard-stop-harassing-fan
"Meet the American who made us flip for hamburgers, Louis Lassen, Danish immigrant street-wagon cook",fox,1621,https://www.foxnews.com/lifestyle/meet-american-made-us-flip-hamburgers-louis-lassen-danish-immigrant-street-wagon-cook.print
"Walz appointee with apparent CCP ties could expose potential veep's national security weakness, lawmaker says",fox,1622,https://www.foxnews.com/politics/walz-appointee-chang-wangs-chinese-political-ties-highlight-potential-veeps-natsec-weakness-lawmaker-says
"Meet the American who invented video games, Ralph Baer, a German Jew who fled Nazis, served US Army in WWII",fox,1623,https://www.foxnews.com/lifestyle/meet-american-invented-video-games-ralph-baer-german-jew-fled-nazis-served-us-army-wwii
Farmers 'brutalized' as costs 'go through the roof' in last days of Biden's America,fox,1624,https://www.foxnews.com/lifestyle/farmers-brutalized-costs-through-roof-last-days-bidens-america
Pennsylvania State Police identify victims shot during attempted assassination of former President Trump,fox,1625,https://www.foxnews.com/us/pennsylvania-state-police-identify-victims-shot-during-attempted-assassination-former-president-trump
American space legend Buzz Aldrin marries 63-year-old girlfriend on his 93rd birthday,fox,1626,https://www.foxnews.com/us/american-space-legend-buzz-aldrin-marries-63-year-old-girlfriend-93rd-birthday
Secret Service told locals they would ‘take care of’ building used by Thomas Crooks to shoot Trump,fox,1627,https://www.foxnews.com/politics/secret-service-told-locals-would-take-care-of-building-crooks-shot-trump-from
Hurricane flooding: 3 health warnings about mold growing in your home,fox,1628,https://www.foxnews.com/health/hurricane-helene-flooding-mold-home-could-cause-severe-health-risks-experts-say.print
"Olivia Jade Giannulli recalls being 'publicly shamed' for Lori Loughlin, Mossimo Giannulli's scandal",fox,1629,https://www.foxnews.com/entertainment/olivia-jade-giannulli-publicly-shamed-lori-loughlin-mossimo-giannulli-scandal
"As a female athlete, I do not consent to playing alongside men in collegiate sports",fox,1630,https://www.foxnews.com/opinion/female-athlete-do-not-consent-playing-alongside-men-collegiate-sports
Trump says ABC debate moderators favored Kamala Harris: 'It was three to one',fox,1631,https://www.foxnews.com/media/trump-says-abc-debate-moderators-favored-kamala-harris-three-one
"Home hospital care brings ‘phenomenal’ benefits to patients and providers, study finds",fox,1632,https://www.foxnews.com/health/home-hospital-care-brings-phenomenal-benefits-patients-providers-study
"Hit the road: New study suggests travel could delay aging, improve physical and mental health",fox,1633,https://www.foxnews.com/travel/new-study-suggests-travel-delay-aging-improve-physical-mental-health.print
"Rumer Willis is pregnant, expecting baby with boyfriend Derek Richard Thomas",fox,1634,https://www.foxnews.com/entertainment/rumer-willis-pregnant-expecting-baby-with-boyfriend-derek-richard-thomas
Georgia high school shooting: Biden decries 'more senseless gun violence',fox,1635,https://www.foxnews.com/us/georgia-high-school-shooting-biden-decries-more-senseless-gun-violence
